time,wx,wy,wz
3.970,0.12,-1.42,-0.80
3.974,0.16,-1.26,-0.70
3.980,0.18,-1.03,-0.58
3.985,0.20,-0.76,-0.47
3.989,0.23,-0.49,-0.38
3.995,0.25,-0.26,-0.31
4.000,0.29,-0.06,-0.24
4.006,0.37,0.14,-0.14
4.011,0.47,0.32,-0.03
4.023,0.56,0.50,0.07
4.024,0.60,0.64,0.14
4.025,0.58,0.70,0.19
4.031,0.53,0.68,0.23
4.044,0.44,0.65,0.23
4.045,0.27,0.64,0.18
4.045,0.02,0.68,0.05
4.051,-0.23,0.78,-0.12
4.055,-0.39,0.92,-0.24
4.059,-0.39,1.06,-0.27
4.064,-0.24,1.19,-0.23
4.069,-0.03,1.37,-0.19
4.074,0.15,1.59,-0.26
4.080,0.29,1.74,-0.40
4.084,0.39,1.76,-0.55
4.089,0.42,1.70,-0.66
4.094,0.37,1.67,-0.67
4.099,0.20,1.79,-0.57
4.105,-0.09,2.09,-0.44
4.109,-0.53,2.49,-0.33
4.117,-1.10,2.78,-0.30
4.120,-1.73,2.81,-0.38
4.124,-2.30,2.56,-0.50
4.129,-2.69,2.15,-0.62
4.135,-2.81,1.62,-0.68
4.139,-2.52,0.94,-0.67
4.144,-1.75,0.17,-0.61
4.150,-0.77,-0.19,-0.52
4.155,-0.02,0.11,-0.43
4.159,0.42,0.59,-0.31
4.165,0.66,0.95,-0.16
4.169,0.76,1.12,0.02
4.175,0.78,1.11,0.20
4.181,0.72,0.99,0.35
4.186,0.58,0.87,0.42
4.191,0.38,0.78,0.42
4.196,0.14,0.64,0.41
4.201,-0.24,0.54,0.45
4.205,-0.72,0.70,0.41
4.211,-1.07,0.69,0.32
4.222,-1.26,0.39,0.28
4.222,-1.40,0.14,0.18
4.225,-1.54,0.03,0.08
4.249,-1.66,0.01,0.01
4.250,-1.75,0.00,-0.02
4.250,-1.81,0.01,-0.05
4.251,-1.83,0.04,-0.07
4.251,-1.83,0.04,-0.07
4.255,-1.82,-0.01,-0.07
4.261,-1.77,-0.11,-0.09
4.265,-1.69,-0.20,-0.11
4.270,-1.58,-0.20,-0.12
4.275,-1.47,-0.17,-0.13
4.280,-1.33,-0.19,-0.12
4.285,-1.17,-0.28,-0.09
4.290,-1.01,-0.41,-0.05
4.295,-0.85,-0.54,-0.02
4.300,-0.73,-0.65,-0.01
4.305,-0.66,-0.71,-0.02
4.310,-0.65,-0.75,-0.03
4.321,-0.69,-0.73,-0.07
4.322,-0.76,-0.65,-0.11
4.329,-0.85,-0.54,-0.14
4.343,-0.93,-0.42,-0.18
4.344,-1.01,-0.45,-0.19
4.344,-1.11,-0.84,-0.17
4.345,-1.22,-1.52,-0.12
4.356,-1.32,-2.25,-0.06
4.356,-1.36,-2.82,-0.00
4.361,-1.34,-3.15,0.03
4.366,-1.25,-3.24,0.04
4.370,-1.08,-3.15,-0.00
4.375,-0.84,-2.95,-0.06
4.382,-0.55,-2.68,-0.10
4.385,-0.26,-2.38,-0.13
4.391,-0.01,-2.10,-0.12
4.395,0.19,-1.86,-0.09
4.400,0.34,-1.70,-0.02
4.405,0.43,-1.59,0.07
4.410,0.45,-1.52,0.16
4.418,0.44,-1.49,0.23
4.420,0.39,-1.50,0.30
4.426,0.31,-1.52,0.36
4.430,0.21,-1.51,0.42
4.440,0.11,-1.46,0.48
4.441,0.01,-1.37,0.51
4.445,-0.07,-1.27,0.50
4.450,-0.13,-1.22,0.44
4.455,-0.16,-1.28,0.38
4.460,-0.18,-1.42,0.33
4.465,-0.17,-1.57,0.26
4.470,-0.14,-1.66,0.17
4.475,-0.11,-1.64,0.08
4.480,-0.08,-1.54,0.02
4.485,-0.03,-1.39,0.02
4.490,0.05,-1.24,0.04
4.495,0.18,-1.15,0.06
4.500,0.36,-1.14,0.07
4.507,0.58,-1.23,0.07
4.511,0.82,-1.39,0.06
4.522,1.01,-1.59,0.05
4.523,1.13,-1.87,0.02
4.526,1.19,-2.20,-0.02
4.531,1.20,-2.50,-0.07
4.543,1.17,-2.63,-0.11
4.544,1.15,-2.53,-0.14
4.545,1.16,-2.27,-0.13
4.555,1.23,-1.95,-0.10
4.556,1.36,-1.62,-0.05
4.560,1.54,-1.29,0.00
4.565,1.75,-0.93,0.03
4.570,1.98,-0.57,0.03
4.575,2.19,-0.27,0.00
4.580,2.40,-0.08,-0.05
4.586,2.61,-0.01,-0.09
4.590,2.81,-0.08,-0.13
4.596,3.02,-0.41,-0.16
4.601,3.24,-0.95,-0.22
4.606,3.35,-1.31,-0.30
4.611,3.37,-1.45,-0.39
4.624,3.32,-1.46,-0.45
4.624,3.25,-1.39,-0.51
4.626,3.17,-1.35,-0.57
4.648,3.19,-1.47,-0.66
4.650,3.38,-1.83,-0.74
4.650,3.68,-2.36,-0.76
4.650,3.97,-3.01,-0.68
4.651,4.17,-3.71,-0.52
4.656,4.30,-4.43,-0.32
4.661,4.42,-5.24,-0.13
4.666,4.54,-6.11,0.02
4.671,4.65,-6.83,0.09
4.676,4.69,-7.24,0.08
4.680,4.61,-7.23,0.01
4.686,4.37,-6.83,-0.06
4.690,4.00,-6.10,-0.09
4.695,3.53,-5.07,-0.05
4.700,3.01,-3.89,0.02
4.706,2.53,-2.70,0.09
4.710,2.11,-1.59,0.10
4.717,1.79,-0.69,0.02
4.721,1.57,-0.09,-0.20
4.726,1.42,0.02,-0.59
4.731,1.35,-0.49,-1.11
4.740,1.45,-1.39,-1.59
4.741,1.72,-2.23,-1.88
4.745,2.03,-2.69,-1.92
4.762,2.30,-2.76,-1.78
4.763,2.47,-2.52,-1.54
4.763,2.50,-2.09,-1.31
4.769,2.40,-1.58,-1.15
4.770,2.19,-1.14,-1.09
4.775,1.95,-0.88,-1.07
4.780,1.71,-0.83,-1.07
4.785,1.46,-0.93,-1.03
4.790,1.23,-1.05,-0.93
4.795,1.05,-1.11,-0.76
4.800,0.90,-1.06,-0.57
4.805,0.77,-0.93,-0.42
4.810,0.65,-0.74,-0.28
4.819,0.54,-0.60,-0.16
4.820,0.42,-0.54,-0.03
4.826,0.30,-0.53,0.13
4.830,0.17,-0.47,0.30
4.836,0.02,-0.37,0.43
4.840,-0.12,-0.25,0.52
4.845,-0.26,-0.14,0.58
4.850,-0.40,-0.03,0.63
4.855,-0.53,0.10,0.69
4.860,-0.70,0.22,0.76
4.866,-0.91,0.33,0.84
4.870,-1.12,0.47,0.92
4.875,-1.32,0.61,1.02
4.880,-1.51,0.78,1.12
4.885,-1.69,0.97,1.22
4.890,-1.87,1.16,1.30
4.895,-2.04,1.35,1.35
4.900,-2.21,1.56,1.38
4.906,-2.37,1.78,1.41
4.911,-2.51,2.02,1.45
4.924,-2.62,2.29,1.54
4.925,-2.70,2.56,1.61
4.926,-2.76,2.76,1.57
4.931,-2.84,2.84,1.44
4.946,-2.89,2.81,1.28
4.946,-2.82,2.55,1.05
4.947,-2.51,1.88,0.73
4.959,-1.87,0.65,0.28
4.960,-1.11,-0.83,-0.22
4.960,-0.54,-2.02,-0.58
4.968,-0.32,-2.62,-0.75
4.970,-0.33,-2.63,-0.82
4.975,-0.41,-2.38,-0.91
4.980,-0.41,-2.14,-1.00
4.986,-0.30,-1.99,-1.06
4.991,-0.09,-1.99,-1.06
4.995,0.15,-2.11,-0.98
5.000,0.33,-2.15,-0.84
5.005,0.40,-1.99,-0.69
5.011,0.38,-1.69,-0.57
5.023,0.29,-1.31,-0.52
5.023,0.15,-0.87,-0.51
5.027,-0.03,-0.41,-0.49
5.032,-0.19,-0.00,-0.41
5.037,-0.29,0.35,-0.26
5.041,-0.32,0.64,-0.07
5.045,-0.29,0.84,0.17
5.050,-0.26,1.01,0.43
5.055,-0.26,1.22,0.64
5.060,-0.27,1.38,0.78
5.065,-0.22,1.30,0.76
5.070,-0.00,0.79,0.59
5.075,0.41,-0.03,0.39
5.080,0.89,-0.71,0.32
5.085,1.32,-1.02,0.33
5.091,1.55,-1.00,0.33
5.095,1.54,-0.73,0.30
5.100,1.29,-0.28,0.22
5.107,0.74,0.28,0.03
5.111,0.05,0.89,-0.21
5.115,-0.41,1.41,-0.31
5.120,-0.65,1.72,-0.19
5.125,-0.76,1.84,0.06
5.130,-0.83,1.79,0.36
5.135,-0.91,1.67,0.58
5.141,-0.99,1.57,0.73
5.145,-1.07,1.56,0.81
5.150,-1.16,1.60,0.82
5.155,-1.26,1.56,0.83
5.161,-1.38,1.38,0.86
5.165,-1.51,1.15,0.80
5.170,-1.63,0.90,0.65
5.176,-1.72,0.67,0.43
5.181,-1.75,0.46,0.19
5.186,-1.74,0.30,-0.02
5.191,-1.69,0.21,-0.17
5.196,-1.63,0.21,-0.26
5.200,-1.59,0.25,-0.32
5.206,-1.59,0.32,-0.34
5.211,-1.59,0.42,-0.32
5.218,-1.62,0.57,-0.27
5.221,-1.65,0.76,-0.22
5.226,-1.67,0.98,-0.17
5.231,-1.68,1.18,-0.12
5.240,-1.70,1.33,-0.07
5.241,-1.73,1.45,-0.05
5.246,-1.77,1.52,-0.04
5.264,-1.81,1.54,-0.03
5.265,-1.86,1.52,-0.02
5.265,-1.90,1.42,-0.01
5.265,-1.92,1.25,0.00
5.276,-1.92,1.07,0.01
5.277,-1.91,0.93,0.02
5.281,-1.88,0.78,0.03
5.288,-1.82,0.61,0.05
5.291,-1.76,0.42,0.08
5.295,-1.71,0.27,0.12
5.301,-1.66,0.19,0.16
5.306,-1.59,0.17,0.16
5.311,-1.50,0.17,0.13
5.316,-1.40,0.17,0.07
5.322,-1.29,0.14,0.01
5.327,-1.19,0.08,-0.05
5.332,-1.12,0.00,-0.08
5.343,-1.06,-0.07,-0.10
5.345,-1.04,-0.15,-0.12
5.367,-1.03,-0.23,-0.13
5.367,-1.03,-0.31,-0.14
5.367,-1.04,-0.36,-0.14
5.368,-1.06,-0.38,-0.14
5.368,-1.08,-0.38,-0.13
5.371,-1.08,-0.33,-0.14
5.376,-1.07,-0.24,-0.15
5.380,-1.00,-0.10,-0.16
5.385,-0.86,0.06,-0.18
5.391,-0.63,0.20,-0.20
5.395,-0.31,0.28,-0.20
5.400,0.07,0.28,-0.18
5.406,0.47,0.17,-0.14
5.411,0.84,-0.03,-0.08
5.418,1.14,-0.27,0.00
5.421,1.36,-0.52,0.08
5.426,1.52,-0.78,0.13
5.431,1.64,-1.03,0.14
5.437,1.74,-1.26,0.12
5.441,1.83,-1.45,0.10
5.446,1.89,-1.57,0.12
5.459,1.94,-1.65,0.16
5.460,1.98,-1.67,0.19
5.461,2.00,-1.65,0.21
5.466,2.01,-1.60,0.23
5.486,1.99,-1.57,0.27
5.487,1.94,-1.57,0.32
5.487,1.85,-1.58,0.38
5.488,1.73,-1.55,0.43
5.491,1.59,-1.47,0.46
5.496,1.46,-1.31,0.49
5.501,1.36,-1.10,0.53
5.506,1.31,-0.86,0.59
5.510,1.28,-0.70,0.67
5.516,1.27,-0.66,0.75
5.520,1.25,-0.70,0.82
5.525,1.21,-0.78,0.86
5.530,1.14,-0.84,0.84
5.537,1.04,-0.89,0.80
5.540,0.92,-0.95,0.73
5.545,0.79,-1.00,0.65
5.551,0.66,-1.08,0.56
5.556,0.54,-1.17,0.48
5.561,0.42,-1.28,0.41
5.565,0.33,-1.38,0.35
5.571,0.27,-1.44,0.30
5.576,0.23,-1.47,0.24
5.581,0.25,-1.53,0.16
5.586,0.34,-1.67,0.07
5.591,0.51,-1.88,-0.01
5.596,0.73,-2.11,-0.05
5.602,0.97,-2.26,-0.05
5.606,1.20,-2.30,-0.01
5.611,1.41,-2.23,0.04
5.617,1.60,-2.09,0.10
5.622,1.78,-1.91,0.16
5.627,1.97,-1.70,0.23
5.632,2.14,-1.50,0.32
5.642,2.32,-1.32,0.41
5.643,2.53,-1.23,0.49
5.646,2.75,-1.25,0.56
5.667,3.02,-1.43,0.61
5.668,3.35,-1.73,0.61
5.668,3.74,-2.02,0.57
5.669,4.10,-2.05,0.50
5.672,4.37,-1.78,0.38
5.676,4.60,-1.47,0.23
5.681,4.60,-0.95,0.10
5.686,4.36,-0.28,-0.06
5.691,4.01,0.21,-0.23
5.696,3.64,0.33,-0.36
5.701,3.31,0.16,-0.42
5.706,3.03,-0.11,-0.45
5.711,2.75,-0.31,-0.48
5.716,2.49,-0.44,-0.54
5.721,2.30,-0.55,-0.63
5.726,2.15,-0.70,-0.74
5.732,2.02,-0.91,-0.85
5.742,1.93,-1.00,-0.90
5.743,1.85,-0.96,-0.89
5.746,1.74,-0.96,-0.86
5.765,1.54,-1.11,-0.83
5.765,1.31,-1.33,-0.77
5.766,1.11,-1.46,-0.68
5.773,0.94,-1.50,-0.61
5.774,0.80,-1.51,-0.56
5.776,0.70,-1.44,-0.51
5.780,0.63,-1.31,-0.49
5.786,0.54,-1.16,-0.47
5.791,0.43,-1.01,-0.46
5.796,0.33,-0.90,-0.44
5.801,0.23,-0.82,-0.41
5.806,0.13,-0.77,-0.36
5.811,0.02,-0.74,-0.31
5.817,-0.10,-0.72,-0.29
5.821,-0.24,-0.73,-0.24
5.826,-0.39,-0.77,-0.19
5.831,-0.54,-0.80,-0.13
5.838,-0.67,-0.84,-0.08
5.841,-0.79,-0.85,-0.02
5.846,-0.88,-0.85,0.06
5.855,-0.98,-0.84,0.15
5.856,-1.07,-0.85,0.25
5.861,-1.15,-0.82,0.35
5.866,-1.23,-0.75,0.45
5.871,-1.30,-0.67,0.56
5.876,-1.38,-0.57,0.67
5.881,-1.47,-0.46,0.79
5.887,-1.57,-0.35,0.90
5.891,-1.68,-0.25,1.01
5.896,-1.80,-0.17,1.12
5.902,-1.92,-0.08,1.23
5.906,-2.03,0.01,1.35
5.911,-2.14,0.12,1.46
5.917,-2.24,0.24,1.55
5.921,-2.34,0.38,1.63
5.927,-2.43,0.57,1.69
5.931,-2.51,0.82,1.73
5.942,-2.60,1.14,1.73
5.943,-2.72,1.51,1.70
5.946,-2.87,1.94,1.63
5.964,-3.04,2.43,1.53
5.964,-3.22,2.92,1.40
5.965,-3.40,3.42,1.23
5.966,-3.57,3.89,0.98
5.983,-3.71,4.28,0.71
5.983,-3.78,4.60,0.49
5.984,-3.76,4.80,0.34
6.003,-3.63,4.86,0.26
6.004,-3.37,4.73,0.19
6.005,-2.98,4.36,0.11
6.005,-2.50,3.76,-0.01
6.006,-1.97,2.91,-0.15
6.011,-1.48,1.88,-0.25
6.017,-1.11,0.90,-0.32
6.023,-0.90,0.13,-0.39
6.026,-0.82,-0.44,-0.49
6.031,-0.78,-0.88,-0.61
6.036,-0.76,-1.16,-0.74
6.042,-0.75,-1.26,-0.85
6.047,-0.70,-1.23,-0.91
6.051,-0.56,-1.04,-0.89
6.060,-0.33,-0.66,-0.80
6.061,-0.09,-0.13,-0.66
6.066,0.10,0.49,-0.49
6.084,0.16,1.07,-0.38
6.085,0.10,1.46,-0.33
6.085,0.01,1.68,-0.28
6.086,0.01,1.95,-0.21
6.091,0.12,2.38,-0.16
6.097,0.30,2.78,-0.11
6.103,0.46,2.84,-0.03
6.106,0.52,2.55,0.01
6.111,0.46,2.13,-0.04
6.117,0.27,1.82,-0.15
6.121,0.02,1.74,-0.28
6.126,-0.25,1.88,-0.39
6.131,-0.45,2.11,-0.45
6.140,-0.53,2.28,-0.44
6.141,-0.47,2.29,-0.32
6.147,-0.30,2.12,-0.10
6.151,-0.06,1.71,0.16
6.157,0.32,0.92,0.37
6.162,0.67,0.15,0.41
6.167,0.87,-0.25,0.31
6.172,0.92,-0.38,0.14
6.177,0.80,-0.44,-0.03
6.181,0.56,-0.51,-0.20
6.187,0.34,-0.68,-0.36
6.192,0.31,-0.88,-0.48
6.197,0.46,-0.75,-0.53
6.205,0.69,-0.26,-0.54
6.207,0.89,0.35,-0.54
6.212,1.00,0.88,-0.54
6.217,0.97,1.27,-0.52
6.222,0.82,1.50,-0.47
6.226,0.59,1.59,-0.39
6.232,0.33,1.51,-0.28
6.244,0.07,1.36,-0.18
6.245,-0.16,1.20,-0.09
6.246,-0.37,1.06,0.01
6.251,-0.54,0.97,0.11
6.270,-0.70,0.91,0.18
6.271,-0.84,0.84,0.22
6.271,-0.97,0.76,0.25
6.271,-1.09,0.68,0.27
6.277,-1.21,0.58,0.29
6.281,-1.31,0.46,0.30
6.288,-1.38,0.34,0.28
6.291,-1.40,0.23,0.25
6.297,-1.37,0.14,0.20
6.302,-1.28,0.06,0.16
6.307,-1.17,-0.02,0.12
6.311,-1.03,-0.11,0.09
6.317,-0.90,-0.17,0.10
6.327,-0.76,-0.19,0.12
6.328,-0.63,-0.16,0.17
6.331,-0.52,-0.10,0.22
6.354,-0.43,-0.01,0.27
6.354,-0.36,0.07,0.33
6.355,-0.32,0.12,0.39
6.355,-0.29,0.15,0.44
6.357,-0.28,0.14,0.49
6.362,-0.28,0.09,0.52
6.366,-0.29,-0.02,0.53
6.371,-0.27,-0.17,0.51
6.377,-0.22,-0.39,0.48
6.381,-0.14,-0.65,0.44
6.386,-0.04,-0.93,0.40
6.391,0.07,-1.21,0.36
6.397,0.19,-1.44,0.34
6.403,0.29,-1.59,0.34
6.408,0.38,-1.63,0.38
6.412,0.45,-1.61,0.41
6.418,0.51,-1.57,0.44
6.428,0.55,-1.52,0.46
6.429,0.58,-1.43,0.48
6.432,0.59,-1.33,0.49
6.455,0.59,-1.22,0.53
6.456,0.58,-1.13,0.62
6.456,0.58,-1.04,0.75
6.457,0.58,-0.97,0.83
6.457,0.61,-0.90,0.87
6.462,0.65,-0.86,0.88
6.467,0.70,-0.86,0.86
6.471,0.79,-0.92,0.81
6.476,0.89,-1.08,0.74
6.481,0.98,-1.36,0.66
6.487,1.03,-1.69,0.60
6.492,1.04,-2.02,0.54
6.497,1.01,-2.30,0.50
6.502,0.97,-2.48,0.50
6.507,0.92,-2.57,0.53
6.512,0.89,-2.58,0.59
6.517,0.87,-2.55,0.68
6.528,0.89,-2.53,0.77
6.528,0.94,-2.55,0.84
6.532,1.02,-2.61,0.88
6.553,1.14,-2.69,0.90
6.554,1.30,-2.74,0.91
6.554,1.48,-2.75,0.91
6.555,1.69,-2.67,0.90
6.557,1.90,-2.50,0.89
6.562,2.12,-2.23,0.86
6.567,2.33,-1.95,0.81
6.572,2.51,-1.71,0.73
6.577,2.65,-1.54,0.60
6.581,2.75,-1.45,0.40
6.588,2.86,-1.46,0.15
6.591,2.99,-1.50,-0.14
6.597,3.11,-1.50,-0.43
6.601,3.19,-1.45,-0.71
6.606,3.24,-1.32,-0.97
6.611,3.29,-1.12,-1.20
6.616,3.35,-0.83,-1.33
6.622,3.40,-0.43,-1.38
6.627,3.41,0.01,-1.40
6.633,3.33,0.34,-1.42
6.644,3.15,0.43,-1.46
6.646,2.86,0.31,-1.54
6.647,2.49,0.06,-1.60
6.652,2.10,-0.24,-1.57
6.666,1.74,-0.53,-1.43
6.667,1.47,-0.75,-1.18
6.667,1.27,-0.87,-0.85
6.678,1.14,-0.96,-0.58
6.678,1.08,-1.05,-0.47
6.681,1.02,-1.20,-0.46
6.687,0.94,-1.41,-0.46
6.692,0.84,-1.59,-0.45
6.697,0.70,-1.70,-0.46
6.702,0.56,-1.68,-0.48
6.707,0.43,-1.58,-0.49
6.712,0.29,-1.43,-0.49
6.717,0.18,-1.27,-0.48
6.722,0.09,-1.14,-0.45
6.726,0.02,-1.05,-0.44
6.732,-0.04,-1.00,-0.43
6.737,-0.10,-0.97,-0.43
6.744,-0.16,-0.96,-0.44
6.746,-0.24,-0.95,-0.46
6.752,-0.32,-0.95,-0.45
6.763,-0.42,-0.96,-0.43
6.763,-0.53,-0.97,-0.39
6.766,-0.63,-0.96,-0.33
6.779,-0.72,-0.95,-0.25
6.780,-0.81,-0.93,-0.16
6.784,-0.88,-0.88,-0.07
6.787,-0.96,-0.83,0.03
6.796,-1.02,-0.77,0.14
6.797,-1.09,-0.70,0.25
6.803,-1.15,-0.64,0.35
6.807,-1.20,-0.57,0.45
6.812,-1.26,-0.50,0.55
6.817,-1.33,-0.46,0.65
6.821,-1.42,-0.41,0.75
6.826,-1.51,-0.38,0.84
6.831,-1.62,-0.33,0.93
6.841,-1.73,-0.26,1.01
6.842,-1.83,-0.16,1.07
6.846,-1.92,-0.03,1.15
6.852,-2.00,0.14,1.22
6.857,-2.07,0.34,1.27
6.861,-2.14,0.57,1.30
6.866,-2.20,0.82,1.33
6.872,-2.25,1.10,1.33
6.877,-2.28,1.42,1.33
6.882,-2.30,1.80,1.30
6.887,-2.29,2.25,1.25
6.892,-2.30,2.71,1.19
6.897,-2.32,3.18,1.10
6.901,-2.35,3.62,1.00
6.907,-2.40,4.00,0.87
6.912,-2.45,4.33,0.72
6.917,-2.50,4.60,0.54
6.922,-2.55,4.81,0.34
6.927,-2.61,4.93,0.14
6.932,-2.69,4.92,-0.04
6.945,-2.77,4.72,-0.18
6.947,-2.79,4.30,-0.28
6.947,-2.70,3.59,-0.33
6.952,-2.45,2.60,-0.34
6.976,-2.12,1.49,-0.37
6.977,-1.79,0.41,-0.42
6.977,-1.50,-0.54,-0.47
6.977,-1.29,-1.28,-0.51
6.978,-1.17,-1.82,-0.55
6.982,-1.11,-2.17,-0.59
6.987,-1.09,-2.28,-0.62
6.992,-1.08,-2.14,-0.62
6.997,-1.05,-1.81,-0.60
7.002,-0.97,-1.34,-0.57
7.006,-0.84,-0.79,-0.55
7.012,-0.68,-0.21,-0.52
7.017,-0.50,0.29,-0.48
7.023,-0.32,0.67,-0.42
7.028,-0.17,0.94,-0.34
7.032,-0.01,1.13,-0.29
7.038,0.14,1.25,-0.29
7.047,0.30,1.30,-0.29
7.049,0.42,1.31,-0.28
7.052,0.49,1.36,-0.28
7.073,0.51,1.43,-0.28
7.074,0.50,1.43,-0.27
7.074,0.49,1.28,-0.26
7.074,0.46,1.04,-0.25
7.078,0.43,0.82,-0.25
7.082,0.37,0.69,-0.27
7.087,0.27,0.72,-0.32
7.093,0.16,0.88,-0.39
7.097,0.12,1.09,-0.43
7.102,0.18,1.26,-0.39
7.107,0.31,1.35,-0.28
7.113,0.41,1.40,-0.13
7.117,0.41,1.43,0.00
7.122,0.22,1.49,0.06
7.127,-0.07,1.50,0.10
7.133,-0.13,1.21,0.23
7.139,0.22,0.68,0.47
7.142,0.71,0.13,0.67
7.147,1.05,-0.32,0.70
7.152,1.08,-0.54,0.60
7.160,0.90,-0.47,0.41
7.162,0.70,-0.19,0.17
7.167,0.56,0.12,-0.05
7.185,0.47,0.37,-0.22
7.185,0.39,0.54,-0.36
7.185,0.33,0.60,-0.48
7.187,0.25,0.55,-0.60
7.193,0.17,0.51,-0.69
7.197,0.03,0.50,-0.71
7.202,-0.13,0.51,-0.68
7.207,-0.32,0.54,-0.60
7.212,-0.53,0.57,-0.49
7.217,-0.73,0.61,-0.37
7.223,-0.92,0.67,-0.25
7.228,-1.11,0.73,-0.15
7.233,-1.28,0.77,-0.06
7.238,-1.42,0.76,-0.00
7.243,-1.52,0.69,0.05
7.248,-1.58,0.59,0.10
7.253,-1.61,0.48,0.15
7.263,-1.62,0.36,0.20
7.264,-1.60,0.25,0.25
7.267,-1.55,0.13,0.29
7.292,-1.47,0.00,0.32
7.293,-1.38,-0.11,0.35
7.294,-1.29,-0.21,0.37
7.294,-1.20,-0.28,0.40
7.294,-1.12,-0.33,0.42
7.297,-1.04,-0.36,0.44
7.302,-0.97,-0.40,0.46
7.307,-0.90,-0.41,0.48
7.312,-0.82,-0.40,0.48
7.317,-0.73,-0.39,0.47
7.323,-0.63,-0.39,0.47
7.327,-0.53,-0.43,0.48
7.332,-0.43,-0.51,0.50
7.337,-0.35,-0.61,0.51
7.343,-0.27,-0.71,0.52
7.348,-0.21,-0.79,0.51
7.352,-0.14,-0.85,0.50
7.364,-0.09,-0.88,0.48
7.365,-0.04,-0.90,0.45
7.368,-0.00,-0.91,0.42
7.394,0.04,-0.92,0.39
7.395,0.08,-0.93,0.37
7.395,0.13,-0.96,0.35
7.395,0.19,-1.01,0.32
7.395,0.26,-1.11,0.30
7.397,0.35,-1.23,0.27
7.401,0.44,-1.39,0.25
7.411,0.53,-1.55,0.22
7.412,0.62,-1.70,0.20
7.417,0.69,-1.82,0.18
7.432,0.74,-1.90,0.17
7.432,0.76,-1.95,0.17
7.432,0.77,-1.96,0.17
7.438,0.76,-1.96,0.18
7.453,0.74,-1.96,0.18
7.454,0.69,-2.00,0.18
7.454,0.63,-2.07,0.18
7.458,0.56,-2.14,0.17
7.463,0.49,-2.20,0.15
7.467,0.43,-2.26,0.14
7.484,0.41,-2.31,0.14
7.485,0.44,-2.38,0.16
7.485,0.52,-2.47,0.18
7.487,0.64,-2.54,0.19
7.498,0.78,-2.60,0.19
7.500,0.92,-2.65,0.18
7.503,1.05,-2.64,0.16
7.512,1.15,-2.57,0.14
7.513,1.23,-2.42,0.13
7.518,1.29,-2.20,0.13
7.524,1.33,-1.96,0.14
7.528,1.38,-1.76,0.15
7.533,1.47,-1.66,0.14
7.538,1.64,-1.70,0.11
7.548,1.90,-1.86,0.04
7.549,2.25,-2.09,-0.06
7.552,2.65,-2.27,-0.14
7.575,3.03,-2.32,-0.20
7.575,3.36,-2.20,-0.22
7.576,3.61,-1.93,-0.21
7.576,3.82,-1.57,-0.16
7.578,3.97,-1.23,-0.10
7.582,4.09,-1.03,-0.06
7.588,4.19,-0.95,-0.06
7.592,4.29,-0.87,-0.09
7.597,4.36,-0.76,-0.09
7.602,4.35,-0.66,-0.07
7.607,4.27,-0.57,-0.04
7.613,4.06,-0.54,-0.05
7.617,3.73,-0.63,-0.12
7.624,3.32,-0.78,-0.26
7.628,2.86,-1.02,-0.50
7.633,2.41,-1.31,-0.79
7.638,2.04,-1.59,-1.09
7.642,1.78,-1.77,-1.35
7.648,1.66,-1.82,-1.50
7.652,1.67,-1.75,-1.56
7.664,1.73,-1.59,-1.54
7.665,1.77,-1.39,-1.48
7.668,1.76,-1.24,-1.39
7.672,1.68,-1.22,-1.29
7.686,1.53,-1.33,-1.18
7.686,1.34,-1.47,-1.05
7.687,1.16,-1.54,-0.93
7.694,1.00,-1.50,-0.83
7.697,0.87,-1.41,-0.75
7.702,0.77,-1.32,-0.68
7.707,0.66,-1.29,-0.61
7.712,0.55,-1.29,-0.57
7.717,0.42,-1.30,-0.54
7.723,0.29,-1.31,-0.53
7.728,0.15,-1.34,-0.51
7.733,-0.00,-1.37,-0.50
7.738,-0.17,-1.40,-0.47
7.752,-0.35,-1.42,-0.41
7.753,-0.53,-1.43,-0.34
7.754,-0.71,-1.38,-0.26
7.774,-0.89,-1.31,-0.16
7.775,-1.07,-1.22,-0.05
7.775,-1.24,-1.12,0.07
7.775,-1.40,-1.02,0.20
7.778,-1.54,-0.89,0.32
7.783,-1.66,-0.76,0.43
7.787,-1.77,-0.67,0.53
7.792,-1.86,-0.63,0.63
7.798,-1.95,-0.66,0.71
7.802,-2.04,-0.71,0.80
7.814,-2.13,-0.78,0.89
7.814,-2.22,-0.86,0.98
7.817,-2.28,-0.94,1.08
7.824,-2.32,-1.01,1.17
7.827,-2.33,-1.06,1.26
7.832,-2.34,-1.06,1.36
7.837,-2.34,-0.97,1.46
7.845,-2.33,-0.81,1.55
7.847,-2.31,-0.58,1.62
7.852,-2.26,-0.26,1.68
7.857,-2.19,0.12,1.73
7.862,-2.12,0.51,1.78
7.868,-2.05,0.93,1.83
7.874,-2.00,1.33,1.85
7.878,-1.97,1.69,1.84
7.882,-1.98,2.02,1.79
7.887,-2.01,2.35,1.70
7.892,-2.06,2.64,1.57
7.897,-2.15,2.88,1.41
7.903,-2.28,3.03,1.23
7.908,-2.44,3.10,1.07
7.913,-2.60,3.12,0.95
7.918,-2.76,3.10,0.85
7.923,-2.89,3.07,0.77
7.928,-3.00,3.06,0.67
7.933,-3.08,3.03,0.55
7.939,-3.13,2.97,0.42
