time,wx,wy,wz
7.809,-0.41,-1.74,0.94
7.814,-0.35,-1.68,0.92
7.819,-0.29,-1.62,0.88
7.824,-0.21,-1.56,0.83
7.829,-0.13,-1.51,0.77
7.835,-0.04,-1.46,0.73
7.839,0.04,-1.40,0.69
7.847,0.10,-1.32,0.67
7.849,0.16,-1.22,0.65
7.854,0.20,-1.10,0.64
7.859,0.22,-0.98,0.64
7.864,0.24,-0.87,0.65
7.871,0.25,-0.77,0.66
7.874,0.25,-0.69,0.66
7.879,0.24,-0.65,0.67
7.884,0.23,-0.64,0.67
7.889,0.24,-0.65,0.68
7.895,0.24,-0.69,0.69
7.900,0.24,-0.73,0.70
7.905,0.25,-0.76,0.69
7.909,0.25,-0.77,0.68
7.914,0.26,-0.77,0.66
7.919,0.26,-0.76,0.63
7.924,0.26,-0.76,0.58
7.929,0.27,-0.78,0.52
7.935,0.29,-0.81,0.44
7.939,0.33,-0.84,0.34
7.945,0.37,-0.90,0.22
7.949,0.43,-1.02,0.07
7.954,0.48,-1.24,-0.08
7.959,0.53,-1.51,-0.21
7.965,0.58,-1.77,-0.29
7.971,0.62,-1.89,-0.30
7.974,0.67,-1.83,-0.28
7.980,0.72,-1.64,-0.25
7.984,0.77,-1.40,-0.23
7.989,0.81,-1.17,-0.25
7.994,0.83,-0.96,-0.30
8.001,0.85,-0.75,-0.38
8.004,0.87,-0.56,-0.46
8.009,0.90,-0.42,-0.53
8.016,0.97,-0.38,-0.59
8.020,1.07,-0.45,-0.65
8.024,1.22,-0.64,-0.72
8.032,1.41,-0.88,-0.80
8.034,1.62,-1.13,-0.91
8.039,1.82,-1.36,-1.04
8.044,2.00,-1.58,-1.20
8.050,2.09,-1.82,-1.41
8.054,2.12,-2.03,-1.65
8.059,2.11,-2.17,-1.87
8.065,2.10,-2.22,-2.05
8.071,2.09,-2.16,-2.18
8.077,2.11,-1.94,-2.27
8.079,2.16,-1.53,-2.31
8.084,2.25,-0.94,-2.32
8.089,2.35,-0.28,-2.31
8.094,2.45,0.31,-2.29
8.099,2.51,0.63,-2.26
8.104,2.53,0.61,-2.23
8.109,2.51,0.30,-2.24
8.114,2.42,0.01,-2.29
8.119,2.26,-0.13,-2.33
8.124,1.98,-0.11,-2.31
8.130,1.60,0.03,-2.20
8.135,1.21,0.23,-2.05
8.140,0.89,0.46,-1.86
8.146,0.70,0.71,-1.62
8.149,0.65,0.72,-1.40
8.156,0.71,0.45,-1.29
8.160,0.80,0.01,-1.25
8.167,0.85,-0.41,-1.27
8.170,0.81,-0.72,-1.30
8.174,0.73,-0.95,-1.35
8.182,0.64,-1.13,-1.40
8.185,0.56,-1.26,-1.44
8.189,0.46,-1.40,-1.44
8.198,0.32,-1.52,-1.39
8.199,0.15,-1.57,-1.29
8.204,0.01,-1.53,-1.16
8.209,-0.10,-1.40,-1.00
8.214,-0.17,-1.23,-0.83
8.219,-0.23,-1.05,-0.67
8.224,-0.27,-0.90,-0.51
8.229,-0.30,-0.80,-0.35
8.234,-0.32,-0.71,-0.21
8.239,-0.31,-0.62,-0.08
8.245,-0.28,-0.54,0.04
8.249,-0.24,-0.46,0.15
8.254,-0.21,-0.37,0.25
8.259,-0.19,-0.26,0.32
8.269,-0.18,-0.14,0.38
8.270,-0.20,-0.04,0.43
8.275,-0.24,0.04,0.47
8.287,-0.29,0.08,0.52
8.288,-0.36,0.07,0.57
8.290,-0.43,0.04,0.64
8.295,-0.50,-0.02,0.71
8.302,-0.56,-0.09,0.80
8.305,-0.63,-0.16,0.90
8.309,-0.70,-0.20,1.00
8.314,-0.77,-0.23,1.09
8.319,-0.84,-0.24,1.19
8.324,-0.92,-0.23,1.30
8.329,-0.97,-0.20,1.39
8.335,-1.02,-0.19,1.48
8.339,-1.05,-0.18,1.56
8.345,-1.07,-0.18,1.64
8.351,-1.09,-0.19,1.72
8.354,-1.11,-0.20,1.80
8.359,-1.13,-0.20,1.87
8.366,-1.16,-0.20,1.92
8.369,-1.19,-0.18,1.97
8.374,-1.23,-0.13,1.99
8.384,-1.27,-0.09,2.00
8.385,-1.31,-0.04,2.00
8.392,-1.35,0.01,1.97
8.394,-1.36,0.06,1.94
8.399,-1.36,0.14,1.92
8.405,-1.33,0.25,1.90
8.410,-1.30,0.35,1.87
8.414,-1.28,0.45,1.84
8.420,-1.26,0.55,1.81
8.425,-1.26,0.67,1.77
8.430,-1.26,0.82,1.72
8.434,-1.26,1.01,1.64
8.439,-1.28,1.22,1.54
8.445,-1.32,1.44,1.40
8.450,-1.37,1.66,1.18
8.454,-1.45,1.80,0.90
8.460,-1.53,1.78,0.58
8.467,-1.60,1.57,0.28
8.470,-1.62,1.12,0.04
8.475,-1.57,0.41,-0.12
8.481,-1.44,-0.52,-0.23
8.485,-1.21,-1.59,-0.34
8.489,-0.91,-2.62,-0.49
8.494,-0.58,-3.46,-0.65
8.499,-0.27,-4.03,-0.80
8.505,-0.01,-4.33,-0.92
8.510,0.15,-4.35,-0.99
8.515,0.21,-4.06,-1.02
8.519,0.18,-3.42,-0.99
8.525,0.14,-2.48,-0.93
8.530,0.12,-1.45,-0.84
8.534,0.13,-0.50,-0.72
8.539,0.18,0.21,-0.58
8.544,0.27,0.62,-0.43
8.549,0.38,0.79,-0.27
8.554,0.51,0.82,-0.14
8.559,0.64,0.78,-0.02
8.568,0.78,0.64,0.06
8.570,0.93,0.32,0.08
8.585,1.03,-0.05,0.03
8.585,1.07,-0.26,-0.08
8.586,1.07,-0.05,-0.22
8.590,1.00,0.59,-0.38
8.594,0.81,1.40,-0.53
8.599,0.56,2.09,-0.63
8.607,0.31,2.56,-0.66
8.610,0.08,2.87,-0.64
8.615,-0.13,3.09,-0.60
8.619,-0.32,3.21,-0.54
8.624,-0.50,3.23,-0.47
8.630,-0.63,3.13,-0.36
8.635,-0.73,2.85,-0.19
8.639,-0.79,2.43,0.04
8.645,-0.85,2.00,0.29
8.650,-0.92,1.57,0.56
8.654,-1.05,1.15,0.84
8.659,-1.35,0.67,1.04
8.669,-2.05,-0.19,1.01
8.671,-2.66,-1.00,0.81
8.674,-2.62,-1.13,0.64
8.685,-1.94,-0.53,0.55
8.686,-0.96,0.36,0.54
8.690,-0.02,0.95,0.59
8.695,0.75,1.06,0.66
8.699,1.37,0.87,0.71
8.705,1.84,0.51,0.71
8.709,2.16,0.05,0.69
8.714,2.32,-0.43,0.67
8.719,2.31,-0.85,0.68
8.724,2.12,-1.19,0.73
8.731,1.74,-1.42,0.80
8.734,1.19,-1.55,0.86
8.739,0.52,-1.62,0.92
8.745,-0.17,-1.66,0.94
8.750,-0.82,-1.63,0.92
8.754,-1.39,-1.47,0.87
8.760,-1.86,-1.25,0.81
8.767,-2.24,-1.05,0.74
8.770,-2.55,-0.88,0.68
8.775,-2.74,-0.82,0.65
8.781,-2.83,-0.82,0.62
8.785,-2.85,-0.84,0.58
8.790,-2.82,-0.91,0.53
8.795,-2.76,-1.00,0.45
8.800,-2.66,-1.10,0.37
8.805,-2.53,-1.21,0.28
8.810,-2.37,-1.36,0.20
8.815,-2.19,-1.57,0.14
8.820,-1.98,-1.84,0.10
8.825,-1.76,-2.13,0.09
8.831,-1.58,-2.38,0.09
8.835,-1.45,-2.54,0.13
8.840,-1.42,-2.70,0.21
8.844,-1.51,-2.89,0.34
8.850,-1.69,-3.06,0.50
8.855,-2.01,-3.09,0.65
8.860,-2.56,-2.97,0.73
8.868,-3.25,-2.63,0.75
8.870,-3.89,-2.03,0.73
8.875,-4.28,-1.21,0.76
8.884,-4.25,-0.07,0.92
8.885,-3.64,1.31,1.18
8.890,-2.57,2.54,1.43
8.895,-1.50,2.92,1.51
8.900,-0.68,2.24,1.42
8.905,-0.11,0.87,1.25
8.910,0.22,-0.74,1.05
8.915,0.33,-2.10,0.89
8.919,0.24,-2.93,0.79
8.925,0.06,-3.29,0.76
8.931,-0.14,-3.31,0.77
8.935,-0.32,-3.12,0.77
8.940,-0.47,-2.91,0.73
8.945,-0.56,-2.78,0.69
8.951,-0.62,-2.65,0.67
8.954,-0.67,-2.47,0.66
8.960,-0.69,-2.25,0.65
8.968,-0.67,-1.99,0.65
8.970,-0.59,-1.71,0.67
8.975,-0.47,-1.45,0.68
8.982,-0.31,-1.22,0.70
8.985,-0.16,-1.04,0.72
8.990,-0.03,-0.91,0.74
8.995,0.06,-0.84,0.74
9.000,0.12,-0.85,0.71
9.005,0.16,-0.88,0.66
9.010,0.19,-0.85,0.59
9.016,0.20,-0.67,0.50
9.019,0.19,-0.32,0.41
9.025,0.14,0.09,0.31
9.031,0.03,0.40,0.24
9.035,-0.14,0.54,0.18
9.040,-0.33,0.52,0.12
9.045,-0.46,0.35,0.02
9.051,-0.50,0.16,-0.09
9.055,-0.40,-0.03,-0.19
9.060,-0.19,-0.30,-0.30
9.068,0.08,-0.56,-0.39
9.070,0.30,-0.74,-0.45
9.075,0.42,-0.87,-0.49
9.080,0.48,-0.96,-0.49
9.085,0.49,-0.99,-0.49
9.090,0.51,-0.99,-0.51
9.095,0.57,-0.98,-0.54
9.100,0.71,-1.04,-0.60
9.105,0.89,-1.15,-0.70
9.110,1.07,-1.25,-0.81
9.115,1.23,-1.29,-0.94
9.120,1.38,-1.28,-1.09
9.125,1.54,-1.23,-1.26
9.131,1.69,-1.12,-1.43
9.135,1.82,-1.01,-1.57
9.140,1.93,-0.95,-1.71
9.145,2.02,-0.95,-1.83
9.150,2.14,-1.00,-1.94
9.155,2.30,-1.04,-2.03
9.160,2.50,-1.06,-2.10
9.168,2.71,-1.06,-2.12
9.172,2.88,-1.05,-2.10
9.177,2.99,-1.02,-2.02
9.180,3.01,-0.99,-1.89
9.185,2.97,-0.99,-1.71
9.191,2.87,-0.96,-1.48
9.195,2.72,-0.93,-1.22
9.200,2.55,-0.97,-0.92
9.205,2.37,-1.12,-0.63
9.210,2.19,-1.36,-0.40
9.217,2.04,-1.64,-0.23
9.221,1.94,-1.89,-0.15
9.226,1.89,-2.04,-0.16
9.231,1.87,-2.02,-0.26
9.235,1.90,-1.88,-0.40
9.240,1.98,-1.72,-0.57
9.245,2.10,-1.58,-0.76
9.251,2.24,-1.50,-0.94
9.255,2.36,-1.49,-1.12
9.260,2.43,-1.53,-1.28
9.265,2.46,-1.63,-1.42
9.271,2.45,-1.77,-1.52
9.275,2.35,-1.92,-1.59
9.280,2.20,-2.04,-1.62
9.285,2.04,-2.08,-1.59
9.292,1.89,-2.08,-1.52
9.295,1.77,-2.06,-1.43
9.300,1.68,-2.09,-1.33
9.305,1.58,-2.12,-1.22
9.311,1.48,-2.16,-1.07
9.316,1.40,-2.17,-0.92
9.320,1.33,-2.11,-0.79
9.325,1.25,-1.96,-0.75
9.332,1.18,-1.75,-0.79
9.335,1.12,-1.53,-0.85
9.340,1.07,-1.33,-0.91
9.345,1.02,-1.18,-0.98
9.350,0.96,-1.10,-1.06
9.355,0.95,-1.07,-1.13
9.360,0.95,-1.08,-1.19
9.365,0.93,-1.05,-1.27
9.370,0.94,-0.95,-1.34
9.375,1.00,-0.78,-1.39
9.380,1.08,-0.57,-1.41
9.385,1.14,-0.33,-1.41
9.392,1.18,-0.07,-1.39
9.395,1.20,0.21,-1.37
9.404,1.17,0.45,-1.36
9.410,1.13,0.63,-1.34
9.410,1.08,0.70,-1.30
9.415,1.01,0.76,-1.24
9.420,0.89,0.91,-1.18
9.426,0.76,1.08,-1.13
9.430,0.65,1.20,-1.07
9.435,0.55,1.25,-0.99
9.440,0.46,1.26,-0.90
9.446,0.37,1.23,-0.77
9.451,0.29,1.17,-0.67
9.455,0.21,1.12,-0.56
9.460,0.13,1.09,-0.44
9.466,0.07,1.04,-0.29
9.470,-0.01,0.96,-0.14
9.475,-0.11,0.91,-0.02
9.480,-0.21,0.88,0.10
9.487,-0.31,0.86,0.20
9.491,-0.40,0.82,0.30
9.496,-0.49,0.81,0.37
9.505,-0.58,0.82,0.43
9.505,-0.66,0.83,0.50
9.513,-0.76,0.89,0.56
9.518,-0.88,1.01,0.62
9.520,-0.99,1.13,0.69
9.525,-1.09,1.22,0.75
9.530,-1.16,1.22,0.80
9.535,-1.21,1.14,0.82
9.540,-1.27,1.05,0.86
9.545,-1.30,0.89,0.89
9.551,-1.31,0.70,0.92
9.555,-1.29,0.50,0.97
9.560,-1.24,0.28,1.03
9.565,-1.15,0.09,1.10
9.571,-1.02,-0.04,1.19
9.575,-0.86,-0.07,1.27
9.580,-0.67,-0.06,1.29
9.585,-0.46,0.00,1.23
9.590,-0.23,0.12,1.06
9.595,0.00,0.31,0.80
9.604,0.22,0.47,0.46
9.610,0.41,0.50,0.07
9.610,0.53,0.41,-0.32
9.618,0.56,0.26,-0.62
9.620,0.54,0.13,-0.81
9.625,0.51,0.08,-0.91
9.630,0.52,0.14,-0.96
9.635,0.59,0.29,-0.98
9.640,0.75,0.54,-0.98
9.646,0.92,0.85,-0.97
9.652,1.03,1.12,-0.96
9.657,1.03,1.30,-0.94
9.661,0.88,1.35,-0.89
9.666,0.63,1.30,-0.83
9.671,0.35,1.21,-0.74
9.675,0.08,1.08,-0.60
9.681,-0.14,0.81,-0.37
9.686,-0.31,0.41,-0.06
9.691,-0.40,-0.05,0.22
9.696,-0.45,-0.52,0.41
9.703,-0.46,-0.96,0.51
9.706,-0.45,-1.30,0.52
9.713,-0.44,-1.45,0.46
9.718,-0.43,-1.45,0.34
9.720,-0.39,-1.34,0.18
9.725,-0.23,-1.22,0.04
9.731,0.05,-1.23,-0.09
9.735,0.41,-1.48,-0.15
9.740,0.73,-1.84,-0.14
9.746,0.94,-2.07,-0.05
9.751,0.97,-1.98,0.07
9.755,0.83,-1.58,0.18
9.760,0.56,-1.06,0.28
9.766,0.27,-0.68,0.37
9.771,0.06,-0.62,0.46
9.775,-0.06,-0.82,0.59
9.781,-0.15,-1.21,0.79
9.786,-0.25,-1.67,1.03
9.791,-0.40,-2.09,1.29
9.796,-0.57,-2.33,1.54
9.804,-0.74,-2.37,1.72
9.806,-0.88,-2.26,1.84
9.811,-0.98,-2.08,1.90
9.816,-1.03,-1.87,1.93
9.821,-1.05,-1.64,1.92
9.825,-1.04,-1.44,1.90
9.831,-1.03,-1.27,1.90
9.836,-1.02,-1.06,1.90
9.841,-1.01,-0.81,1.89
9.845,-1.02,-0.54,1.87
9.851,-1.05,-0.24,1.84
9.855,-1.09,0.09,1.76
9.861,-1.16,0.44,1.62
9.867,-1.24,0.73,1.46
9.871,-1.32,0.95,1.27
9.875,-1.40,1.12,1.09
9.881,-1.48,1.21,0.92
9.886,-1.54,1.18,0.74
9.891,-1.59,1.06,0.59
9.896,-1.63,0.89,0.45
9.904,-1.66,0.66,0.35
9.906,-1.66,0.40,0.27
9.912,-1.64,0.15,0.21
9.924,-1.62,-0.10,0.18
9.925,-1.57,-0.32,0.15
9.926,-1.53,-0.51,0.12
9.931,-1.49,-0.70,0.11
9.936,-1.45,-0.89,0.12
9.941,-1.42,-1.09,0.14
9.945,-1.37,-1.29,0.15
9.951,-1.31,-1.49,0.18
9.956,-1.25,-1.65,0.20
9.961,-1.19,-1.73,0.22
9.966,-1.13,-1.77,0.25
9.971,-1.07,-1.78,0.28
9.975,-1.01,-1.78,0.33
9.981,-0.95,-1.76,0.36
9.986,-0.87,-1.72,0.37
9.991,-0.79,-1.70,0.35
9.996,-0.71,-1.71,0.33
10.004,-0.65,-1.73,0.29
10.011,-0.61,-1.79,0.28
10.011,-0.59,-1.88,0.27
10.015,-0.60,-2.00,0.27
10.024,-0.63,-2.14,0.28
10.027,-0.69,-2.28,0.31
10.040,-0.77,-2.42,0.33
10.041,-0.90,-2.55,0.36
10.041,-1.07,-2.67,0.40
10.046,-1.31,-2.81,0.47
10.052,-1.56,-2.89,0.57
10.056,-1.78,-2.88,0.70
10.061,-1.94,-2.69,0.81
10.068,-2.05,-2.30,0.91
10.071,-2.09,-1.75,1.01
10.076,-2.07,-1.11,1.13
10.081,-1.99,-0.44,1.25
10.086,-1.86,0.21,1.37
10.091,-1.68,0.79,1.45
10.095,-1.48,1.27,1.50
10.106,-1.27,1.71,1.53
10.106,-1.08,2.10,1.53
10.111,-0.91,2.39,1.50
10.116,-0.82,2.56,1.44
10.128,-0.80,2.58,1.36
10.128,-0.85,2.50,1.27
10.131,-0.92,2.29,1.18
10.136,-0.99,1.91,1.06
10.141,-1.02,1.43,0.92
10.146,-0.98,0.84,0.77
10.151,-0.84,0.10,0.60
10.157,-0.62,-0.64,0.45
10.161,-0.38,-1.34,0.33
10.165,-0.15,-2.01,0.23
10.171,0.04,-2.55,0.18
10.176,0.16,-2.92,0.16
10.181,0.25,-3.16,0.15
10.189,0.32,-3.31,0.13
10.191,0.38,-3.34,0.10
10.196,0.41,-3.24,0.04
10.201,0.41,-3.00,0.01
10.206,0.37,-2.57,0.02
10.211,0.32,-2.03,0.04
10.216,0.29,-1.54,0.06
10.225,0.26,-1.06,0.05
10.226,0.19,-0.56,0.03
10.232,0.10,-0.03,-0.01
10.237,-0.09,0.48,-0.10
10.242,-0.35,0.86,-0.23
10.246,-0.65,0.99,-0.35
10.251,-0.87,0.95,-0.41
10.256,-0.90,0.84,-0.44
10.261,-0.66,0.63,-0.42
10.266,-0.22,0.38,-0.38
10.272,0.27,0.05,-0.37
10.276,0.69,-0.46,-0.45
10.282,0.93,-1.05,-0.57
10.289,1.03,-1.60,-0.68
10.292,1.06,-1.99,-0.78
10.299,1.09,-2.22,-0.90
10.314,1.18,-2.36,-1.02
10.314,1.31,-2.40,-1.14
10.315,1.44,-2.32,-1.25
10.316,1.56,-2.12,-1.37
10.326,1.64,-1.80,-1.48
10.327,1.72,-1.41,-1.58
10.331,1.82,-0.98,-1.68
10.339,1.93,-0.52,-1.75
10.341,2.08,-0.09,-1.79
10.347,2.25,0.29,-1.79
10.356,2.42,0.61,-1.74
10.357,2.54,0.85,-1.65
10.362,2.65,0.98,-1.54
10.367,2.77,0.94,-1.43
10.372,2.88,0.70,-1.33
10.376,2.98,0.29,-1.19
10.381,3.03,-0.30,-1.03
10.389,3.06,-0.97,-0.87
10.392,3.05,-1.62,-0.72
10.398,3.03,-2.26,-0.65
10.414,3.00,-2.81,-0.66
10.415,2.95,-3.17,-0.71
10.415,2.87,-3.32,-0.78
10.425,2.74,-3.25,-0.83
10.426,2.58,-3.01,-0.85
10.426,2.43,-2.72,-0.86
10.432,2.31,-2.39,-0.83
10.439,2.21,-2.06,-0.79
10.441,2.14,-1.76,-0.73
10.446,2.11,-1.54,-0.67
10.452,2.11,-1.41,-0.63
10.456,2.12,-1.39,-0.60
10.461,2.14,-1.44,-0.57
10.466,2.16,-1.49,-0.50
10.471,2.17,-1.48,-0.42
10.476,2.18,-1.39,-0.34
10.481,2.16,-1.23,-0.25
10.491,2.08,-1.04,-0.19
10.492,1.92,-0.88,-0.19
10.497,1.72,-0.74,-0.20
10.516,1.50,-0.64,-0.20
10.517,1.29,-0.57,-0.19
10.517,1.09,-0.52,-0.22
10.517,0.92,-0.50,-0.27
10.521,0.78,-0.52,-0.33
10.526,0.66,-0.58,-0.37
10.532,0.58,-0.60,-0.42
10.537,0.52,-0.62,-0.48
10.541,0.49,-0.69,-0.56
10.546,0.50,-0.82,-0.63
10.552,0.52,-0.96,-0.70
10.556,0.56,-1.10,-0.79
10.561,0.61,-1.25,-0.90
10.566,0.66,-1.33,-0.97
10.571,0.69,-1.29,-1.00
10.576,0.72,-1.13,-0.99
10.582,0.70,-0.88,-0.96
10.589,0.63,-0.59,-0.93
10.593,0.52,-0.32,-0.88
10.596,0.41,-0.08,-0.83
10.607,0.28,0.09,-0.76
10.607,0.16,0.17,-0.67
10.612,0.05,0.22,-0.57
10.616,-0.07,0.22,-0.47
10.621,-0.19,0.15,-0.37
10.626,-0.30,0.02,-0.27
10.632,-0.40,-0.13,-0.16
10.636,-0.48,-0.25,-0.03
10.642,-0.57,-0.33,0.13
10.646,-0.64,-0.39,0.29
10.652,-0.71,-0.40,0.44
10.656,-0.77,-0.37,0.58
10.662,-0.83,-0.31,0.71
10.666,-0.90,-0.23,0.83
10.672,-1.00,-0.17,0.95
10.677,-1.12,-0.14,1.06
10.681,-1.23,-0.11,1.15
10.689,-1.32,-0.08,1.22
10.691,-1.40,-0.04,1.26
10.696,-1.47,-0.00,1.30
10.701,-1.54,0.03,1.34
10.707,-1.62,0.06,1.39
10.711,-1.70,0.11,1.45
10.716,-1.77,0.16,1.52
10.724,-1.83,0.22,1.57
10.726,-1.87,0.33,1.59
10.731,-1.88,0.50,1.60
10.736,-1.83,0.75,1.58
10.742,-1.69,1.03,1.51
10.746,-1.41,1.25,1.38
10.752,-0.96,1.23,1.13
10.756,-0.40,0.85,0.73
10.761,0.06,0.14,0.20
10.766,0.30,-0.71,-0.36
10.771,0.37,-1.58,-0.86
10.776,0.39,-2.36,-1.25
10.781,0.37,-2.92,-1.51
10.788,0.30,-3.20,-1.64
10.791,0.26,-3.25,-1.69
10.796,0.24,-3.09,-1.73
10.805,0.26,-2.72,-1.75
10.806,0.33,-2.23,-1.75
10.812,0.46,-1.72,-1.69
10.816,0.59,-1.21,-1.56
10.821,0.69,-0.65,-1.36
10.826,0.78,-0.17,-1.13
10.832,0.82,0.19,-0.86
10.837,0.79,0.48,-0.56
10.842,0.73,0.68,-0.26
10.846,0.63,0.82,0.01
10.852,0.52,0.93,0.27
10.856,0.40,1.04,0.49
10.862,0.27,1.14,0.66
10.866,0.13,1.22,0.77
10.872,0.01,1.27,0.86
10.877,-0.07,1.26,0.90
10.882,-0.10,1.18,0.85
10.890,-0.15,1.11,0.75
10.898,-0.26,1.07,0.62
10.898,-0.39,0.99,0.49
10.908,-0.56,0.90,0.44
10.909,-0.73,0.87,0.44
10.912,-0.63,0.61,0.38
10.917,-0.16,-0.09,0.17
10.921,0.54,-0.79,-0.10
10.926,1.28,-1.12,-0.30
10.932,1.82,-0.96,-0.37
10.937,2.06,-0.45,-0.30
10.942,2.05,0.15,-0.20
10.947,1.87,0.74,-0.09
10.953,1.50,1.40,-0.06
10.956,1.00,1.99,-0.12
10.962,0.51,2.25,-0.20
10.966,0.18,2.13,-0.25
10.972,0.03,1.80,-0.20
10.976,0.03,1.35,-0.02
10.982,0.20,0.87,0.30
10.990,0.46,0.28,0.71
10.995,0.68,-0.36,1.12
10.997,0.79,-0.78,1.40
11.009,0.75,-0.95,1.49
11.009,0.52,-0.85,1.42
11.012,0.07,-0.51,1.32
11.017,-0.52,-0.10,1.21
11.022,-1.09,0.15,1.09
11.027,-1.53,0.23,0.98
11.032,-1.82,0.21,0.85
11.037,-1.98,0.19,0.71
11.041,-2.03,0.21,0.54
11.046,-2.01,0.29,0.36
11.051,-1.97,0.44,0.20
11.056,-1.93,0.60,0.07
11.062,-1.91,0.77,-0.04
11.066,-1.87,0.90,-0.15
11.072,-1.81,0.97,-0.28
11.076,-1.74,0.97,-0.38
11.082,-1.64,0.85,-0.44
11.092,-1.54,0.69,-0.45
11.093,-1.42,0.46,-0.42
11.098,-1.29,0.15,-0.38
11.102,-1.19,-0.15,-0.33
11.112,-1.09,-0.41,-0.27
11.112,-1.00,-0.63,-0.21
11.116,-0.95,-0.77,-0.16
11.123,-0.93,-0.87,-0.11
11.127,-0.93,-0.93,-0.05
11.132,-0.94,-0.96,-0.02
11.137,-0.94,-0.94,-0.00
11.142,-0.93,-0.86,0.00
11.147,-0.91,-0.75,0.02
11.152,-0.89,-0.66,0.06
11.156,-0.86,-0.59,0.12
11.161,-0.83,-0.58,0.21
11.166,-0.79,-0.61,0.31
11.173,-0.74,-0.69,0.39
11.177,-0.68,-0.79,0.44
11.184,-0.61,-0.92,0.46
11.190,-0.56,-1.03,0.45
11.201,-0.51,-1.13,0.42
11.201,-0.47,-1.21,0.37
11.207,-0.44,-1.24,0.31
11.207,-0.41,-1.25,0.25
11.212,-0.37,-1.23,0.20
11.216,-0.30,-1.20,0.15
11.222,-0.22,-1.16,0.12
11.226,-0.12,-1.12,0.11
11.231,-0.02,-1.07,0.10
11.236,0.06,-1.02,0.10
11.242,0.15,-0.97,0.12
11.246,0.23,-0.93,0.13
11.253,0.32,-0.92,0.14
11.257,0.39,-0.91,0.16
11.262,0.46,-0.91,0.18
11.267,0.54,-0.92,0.20
11.272,0.64,-0.95,0.21
11.276,0.76,-1.03,0.22
11.282,0.87,-1.15,0.25
11.292,0.96,-1.26,0.30
11.292,1.02,-1.30,0.35
11.297,1.04,-1.27,0.40
11.311,1.02,-1.20,0.43
11.311,1.00,-1.14,0.45
11.312,0.97,-1.14,0.46
11.316,0.96,-1.18,0.47
11.322,0.96,-1.21,0.47
11.327,0.96,-1.23,0.47
11.332,0.95,-1.21,0.45
11.338,0.92,-1.18,0.43
11.342,0.87,-1.18,0.41
11.347,0.79,-1.21,0.38
11.352,0.72,-1.31,0.35
11.357,0.65,-1.42,0.32
11.362,0.58,-1.57,0.29
11.366,0.52,-1.73,0.25
11.372,0.44,-1.88,0.21
11.376,0.36,-1.99,0.17
11.382,0.29,-2.05,0.14
11.391,0.25,-2.03,0.11
11.394,0.24,-1.96,0.08
11.399,0.22,-1.88,0.06
11.401,0.21,-1.82,0.07
11.408,0.20,-1.80,0.07
11.413,0.19,-1.80,0.08
11.417,0.16,-1.80,0.10
11.422,0.13,-1.77,0.13
11.427,0.07,-1.73,0.16
11.432,0.01,-1.69,0.18
11.437,-0.04,-1.67,0.21
11.442,-0.08,-1.66,0.25
11.447,-0.08,-1.64,0.29
11.452,-0.06,-1.62,0.32
11.457,-0.02,-1.57,0.33
11.463,0.03,-1.51,0.33
11.467,0.09,-1.46,0.32
11.472,0.17,-1.43,0.30
11.478,0.26,-1.40,0.28
11.482,0.36,-1.39,0.23
11.492,0.48,-1.39,0.16
11.493,0.62,-1.44,0.07
11.497,0.78,-1.54,-0.03
11.502,0.96,-1.68,-0.14
11.510,1.17,-1.83,-0.25
11.512,1.41,-1.97,-0.37
11.517,1.64,-2.07,-0.49
11.523,1.88,-2.12,-0.60
11.527,2.10,-2.11,-0.70
11.532,2.32,-2.02,-0.79
11.537,2.54,-1.86,-0.87
11.542,2.78,-1.64,-0.93
11.547,3.00,-1.38,-0.96
11.553,3.14,-1.01,-0.95
11.557,3.21,-0.59,-0.91
11.562,3.25,-0.19,-0.83
11.567,3.28,0.01,-0.77
11.572,3.23,-0.04,-0.78
11.577,3.05,-0.33,-0.84
11.582,2.79,-0.73,-0.87
11.591,2.52,-1.11,-0.87
11.594,2.26,-1.44,-0.84
11.597,2.04,-1.57,-0.79
11.602,1.88,-1.40,-0.69
11.607,1.77,-1.01,-0.56
11.613,1.72,-0.57,-0.45
11.617,1.70,-0.19,-0.45
11.622,1.62,-0.05,-0.54
11.627,1.46,-0.26,-0.63
11.633,1.26,-0.67,-0.65
11.638,1.08,-1.10,-0.62
11.642,0.94,-1.50,-0.57
11.648,0.85,-1.74,-0.52
11.652,0.80,-1.80,-0.48
11.657,0.78,-1.77,-0.45
11.662,0.78,-1.70,-0.43
11.668,0.81,-1.58,-0.43
11.673,0.83,-1.49,-0.43
11.677,0.84,-1.47,-0.43
11.683,0.82,-1.41,-0.44
11.692,0.81,-1.30,-0.47
11.693,0.79,-1.17,-0.49
11.700,0.78,-1.04,-0.47
11.702,0.75,-0.90,-0.43
11.709,0.70,-0.77,-0.37
11.713,0.64,-0.66,-0.29
11.717,0.57,-0.53,-0.21
11.723,0.47,-0.42,-0.11
11.727,0.36,-0.35,-0.01
11.733,0.23,-0.35,0.11
11.738,0.10,-0.40,0.25
11.743,0.02,-0.46,0.39
11.748,-0.04,-0.53,0.52
11.753,-0.10,-0.65,0.63
11.758,-0.18,-0.79,0.72
11.763,-0.27,-0.92,0.78
11.768,-0.38,-1.03,0.82
11.773,-0.49,-1.11,0.87
11.778,-0.61,-1.16,0.91
