time,wx,wy,wz
2.990,0.05,-0.04,0.06
2.993,0.03,-0.01,0.05
2.998,0.01,0.01,0.05
3.003,-0.01,0.03,0.04
3.008,-0.02,0.05,0.04
3.013,-0.03,0.07,0.04
3.018,-0.05,0.10,0.04
3.023,-0.06,0.14,0.03
3.027,-0.07,0.17,0.04
3.033,-0.09,0.18,0.04
3.039,-0.09,0.20,0.03
3.043,-0.10,0.21,0.03
3.048,-0.10,0.23,0.02
3.053,-0.10,0.24,0.02
3.058,-0.10,0.24,0.01
3.063,-0.09,0.25,0.00
3.069,-0.09,0.24,-0.01
3.073,-0.09,0.23,-0.01
3.078,-0.09,0.23,-0.02
3.083,-0.09,0.22,-0.02
3.088,-0.08,0.21,-0.02
3.093,-0.09,0.20,-0.02
3.099,-0.09,0.19,-0.02
3.103,-0.09,0.20,-0.02
3.108,-0.09,0.21,-0.02
3.113,-0.09,0.20,-0.02
3.118,-0.08,0.20,-0.03
3.123,-0.08,0.20,-0.03
3.129,-0.07,0.19,-0.03
3.133,-0.06,0.20,-0.04
3.138,-0.06,0.20,-0.04
3.143,-0.05,0.20,-0.04
3.148,-0.04,0.20,-0.05
3.153,-0.04,0.18,-0.05
3.158,-0.03,0.17,-0.05
3.164,-0.02,0.15,-0.05
3.170,-0.01,0.14,-0.05
3.174,-0.01,0.12,-0.05
3.178,0.00,0.11,-0.06
3.183,0.01,0.11,-0.06
3.191,0.01,0.11,-0.07
3.193,0.02,0.10,-0.07
3.199,0.03,0.11,-0.07
3.203,0.03,0.11,-0.07
3.208,0.02,0.11,-0.07
3.213,0.02,0.09,-0.07
3.218,0.02,0.07,-0.07
3.224,0.02,0.04,-0.06
3.228,0.03,0.03,-0.05
3.233,0.03,0.01,-0.05
3.238,0.04,0.00,-0.04
3.243,0.04,-0.01,-0.04
3.248,0.04,-0.01,-0.04
3.253,0.04,-0.00,-0.04
3.258,0.04,0.00,-0.04
3.263,0.04,0.01,-0.04
3.270,0.04,0.01,-0.04
3.273,0.03,0.02,-0.04
3.278,0.03,0.01,-0.04
3.284,0.03,0.01,-0.04
3.289,0.03,0.00,-0.04
3.293,0.02,-0.01,-0.04
3.298,0.02,-0.02,-0.04
3.303,0.02,-0.04,-0.04
3.308,-0.01,-0.07,-0.02
3.313,-0.04,-0.11,0.02
3.321,-0.02,-0.09,0.02
3.324,0.01,-0.10,0.00
3.328,0.00,-0.14,-0.01
3.333,-0.01,-0.15,-0.01
3.339,-0.03,-0.15,-0.00
3.343,-0.06,-0.18,0.03
3.349,-0.07,-0.20,0.05
3.354,-0.06,-0.23,0.05
3.359,-0.05,-0.26,0.03
3.364,-0.04,-0.26,0.02
3.373,-0.03,-0.24,0.01
3.381,-0.01,-0.17,-0.00
3.382,0.01,-0.06,-0.00
3.384,0.01,-0.03,-0.00
3.389,0.03,0.01,-0.03
3.394,0.05,0.05,-0.03
3.399,0.03,0.00,-0.02
3.404,-0.00,-0.05,-0.02
3.409,-0.01,-0.04,-0.01
3.414,-0.02,-0.04,-0.00
3.419,-0.02,-0.04,0.00
3.424,-0.02,-0.04,-0.00
3.429,-0.02,-0.03,-0.00
3.434,-0.02,-0.03,-0.01
3.439,-0.02,-0.02,-0.01
3.444,-0.01,-0.02,-0.01
3.449,-0.01,-0.02,-0.01
3.454,-0.00,-0.03,-0.02
3.459,-0.00,-0.04,-0.02
3.464,0.00,-0.05,-0.02
3.475,-0.00,-0.06,-0.03
3.481,-0.00,-0.07,-0.03
3.482,-0.00,-0.07,-0.03
3.490,0.00,-0.07,-0.03
3.490,-0.00,-0.06,-0.03
3.493,-0.00,-0.04,-0.03
3.499,-0.01,-0.03,-0.03
3.504,-0.01,-0.01,-0.03
3.508,-0.01,-0.00,-0.03
3.513,-0.01,0.01,-0.03
3.518,-0.01,0.01,-0.03
3.523,-0.01,0.02,-0.03
3.528,-0.01,0.01,-0.03
3.534,-0.01,0.02,-0.04
3.538,-0.00,0.02,-0.04
3.543,-0.00,0.02,-0.05
3.548,-0.01,0.03,-0.05
3.553,-0.01,0.03,-0.06
3.558,-0.01,0.03,-0.06
3.564,-0.01,0.04,-0.07
3.574,-0.02,0.05,-0.08
3.575,-0.02,0.05,-0.09
3.579,-0.02,0.05,-0.09
3.589,-0.02,0.06,-0.10
3.589,-0.02,0.06,-0.11
3.593,-0.01,0.07,-0.11
3.599,0.00,0.08,-0.12
3.603,0.01,0.07,-0.13
3.608,0.02,0.07,-0.14
3.613,0.03,0.06,-0.14
3.618,0.04,0.05,-0.15
3.624,0.05,0.03,-0.15
3.628,0.05,0.03,-0.17
3.634,0.05,0.02,-0.17
3.639,0.06,0.02,-0.18
3.644,0.06,0.02,-0.18
3.648,0.08,0.02,-0.19
3.653,0.09,0.01,-0.19
3.659,0.10,0.00,-0.20
3.663,0.11,-0.01,-0.20
3.671,0.11,-0.02,-0.21
3.674,0.12,-0.02,-0.21
3.679,0.14,-0.02,-0.22
3.689,0.15,-0.02,-0.22
3.690,0.16,-0.02,-0.23
3.694,0.16,-0.03,-0.24
3.700,0.15,0.00,-0.21
3.704,0.12,0.07,-0.14
3.709,0.13,0.08,-0.08
3.714,0.15,0.03,-0.10
3.718,0.15,-0.03,-0.14
3.724,0.14,-0.09,-0.17
3.728,0.14,-0.13,-0.18
3.734,0.15,-0.12,-0.18
3.739,0.16,-0.08,-0.19
3.744,0.17,-0.09,-0.21
3.748,0.18,-0.11,-0.25
3.754,0.17,-0.15,-0.26
3.761,0.15,-0.16,-0.26
3.763,0.13,-0.15,-0.26
3.770,0.10,-0.11,-0.25
3.775,0.07,-0.07,-0.23
3.783,0.05,-0.01,-0.21
3.786,0.03,0.05,-0.20
3.788,0.04,0.07,-0.19
3.793,0.05,0.06,-0.19
3.798,0.07,0.05,-0.20
3.803,0.08,0.05,-0.20
3.808,0.08,0.06,-0.21
3.813,0.07,0.06,-0.22
3.818,0.06,0.09,-0.23
3.823,0.04,0.11,-0.22
3.828,0.03,0.10,-0.21
3.834,0.03,0.06,-0.19
3.839,0.05,0.00,-0.19
3.844,0.07,-0.06,-0.20
3.849,0.09,-0.11,-0.21
3.853,0.10,-0.16,-0.22
3.858,0.09,-0.19,-0.22
3.863,0.07,-0.19,-0.22
3.872,0.06,-0.16,-0.22
3.880,0.05,-0.15,-0.20
3.880,0.04,-0.19,-0.18
3.889,0.05,-0.22,-0.16
3.889,0.06,-0.21,-0.16
3.894,0.07,-0.21,-0.15
